PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,pvPolicy
#FE_LEBT:FC_D0814:VoltageSet,V,V,setpoint,77,0.0,FE_LEBT:FC_D0814,11.40612123,FC,LIVE,Faraday cup,FC1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:FC_D0814:XCEN_RD,XCEN,XCEN,readback,77,0.0,FE_LEBT:FC_D0814,11.40612123,FC,LIVE,Faraday cup,FC1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:FC_D0814:YCEN_RD,YCEN,YCEN,readback,77,0.0,FE_LEBT:FC_D0814,11.40612123,FC,LIVE,Faraday cup,FC1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:FC_D0814:XRMS_RD,XRMS,XRMS,readback,77,0.0,FE_LEBT:FC_D0814,11.40612123,FC,LIVE,Faraday cup,FC1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:FC_D0814:YRMS_RD,YRMS,YRMS,readback,77,0.0,FE_LEBT:FC_D0814,11.40612123,FC,LIVE,Faraday cup,FC1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:SOLR_D0818:I_CSET,I,B,setpoint,79,0.3998,FE_LEBT:SOLR_D0818,12.02295413,SOL,LIVE,solenoid,SOL_S4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:SOLR_D0818:I_RSET,I,B,readset,79,0.3998,FE_LEBT:SOLR_D0818,12.02295413,SOL,LIVE,solenoid,SOL_S4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:SOLR_D0818:I_RD,I,B,readback,79,0.3998,FE_LEBT:SOLR_D0818,12.02295413,SOL,LIVE,solenoid,SOL_S4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0821:I_CSET,I,ANG,setpoint,81,0.0,FE_LEBT:DCH_D0821,12.14370413,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0821:I_RSET,I,ANG,readset,81,0.0,FE_LEBT:DCH_D0821,12.14370413,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0821:I_RD,I,ANG,readback,81,0.0,FE_LEBT:DCH_D0821,12.14370413,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0821:I_CSET,I,ANG,setpoint,81,0.0,FE_LEBT:DCV_D0821,12.14370413,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0821:I_RSET,I,ANG,readset,81,0.0,FE_LEBT:DCV_D0821,12.14370413,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0821:I_RD,I,ANG,readback,81,0.0,FE_LEBT:DCV_D0821,12.14370413,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:XCEN_RD,XCEN,XCEN,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:YCEN_RD,YCEN,YCEN,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:XY_RD,XY,XY,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:CXY_RD,CXY,CXY,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:XRMS_RD,XRMS,XRMS,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:YRMS_RD,YRMS,YRMS,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0824:XYRMS_RD,XYRMS,XYRMS,readback,85,0.0,FE_LEBT:PM_D0824,12.41748706,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:DVE_D0833:V_CSET,V,V,setpoint,89,1.0,FE_LEBT:DVE_D0833,13.82305513,EBEND,LIVE,ES_bender 1,BEND_D7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:DVE_D0833:V_RSET,V,V,readset,89,1.0,FE_LEBT:DVE_D0833,13.82305513,EBEND,LIVE,ES_bender 1,BEND_D7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:DVE_D0833:V_RD,V,V,readback,89,1.0,FE_LEBT:DVE_D0833,13.82305513,EBEND,LIVE,ES_bender 1,BEND_D7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0840:I_CSET,I,ANG,setpoint,92,0.0,FE_LEBT:DCH_D0840,14.03805513,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0840:I_RSET,I,ANG,readset,92,0.0,FE_LEBT:DCH_D0840,14.03805513,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0840:I_RD,I,ANG,readback,92,0.0,FE_LEBT:DCH_D0840,14.03805513,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0840:I_CSET,I,ANG,setpoint,92,0.0,FE_LEBT:DCV_D0840,14.03805513,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0840:I_RSET,I,ANG,readset,92,0.0,FE_LEBT:DCV_D0840,14.03805513,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0840:I_RD,I,ANG,readback,92,0.0,FE_LEBT:DCV_D0840,14.03805513,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0844:V_CSET,V,V,setpoint,94,0.2052,FE_LEBT:QHE_D0844,14.57565513,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0844:V_RSET,V,V,readset,94,0.2052,FE_LEBT:QHE_D0844,14.57565513,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0844:V_RD,V,V,readback,94,0.2052,FE_LEBT:QHE_D0844,14.57565513,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0848:V_CSET,V,V,setpoint,96,0.2052,FE_LEBT:QVE_D0848,14.91065513,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0848:V_RSET,V,V,readset,96,0.2052,FE_LEBT:QVE_D0848,14.91065513,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0848:V_RD,V,V,readback,96,0.2052,FE_LEBT:QVE_D0848,14.91065513,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0851:V_CSET,V,V,setpoint,98,0.2052,FE_LEBT:QHE_D0851,15.24565513,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0851:V_RSET,V,V,readset,98,0.2052,FE_LEBT:QHE_D0851,15.24565513,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0851:V_RD,V,V,readback,98,0.2052,FE_LEBT:QHE_D0851,15.24565513,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:XCEN_RD,XCEN,XCEN,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:YCEN_RD,YCEN,YCEN,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:XY_RD,XY,XY,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:CXY_RD,CXY,CXY,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:XRMS_RD,XRMS,XRMS,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:YRMS_RD,YRMS,YRMS,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0856:XYRMS_RD,XYRMS,XYRMS,readback,100,0.0,FE_LEBT:PM_D0856,15.5860708626,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0868:I_CSET,I,ANG,setpoint,105,0.0,FE_LEBT:DCH_D0868,16.8418051256,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0868:I_RSET,I,ANG,readset,105,0.0,FE_LEBT:DCH_D0868,16.8418051256,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0868:I_RD,I,ANG,readback,105,0.0,FE_LEBT:DCH_D0868,16.8418051256,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0868:I_CSET,I,ANG,setpoint,105,0.0,FE_LEBT:DCV_D0868,16.8418051256,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0868:I_RSET,I,ANG,readset,105,0.0,FE_LEBT:DCV_D0868,16.8418051256,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0868:I_RD,I,ANG,readback,105,0.0,FE_LEBT:DCV_D0868,16.8418051256,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0871:V_CSET,V,V,setpoint,107,0.2052,FE_LEBT:QVE_D0871,17.2244051256,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0871:V_RSET,V,V,readset,107,0.2052,FE_LEBT:QVE_D0871,17.2244051256,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0871:V_RD,V,V,readback,107,0.2052,FE_LEBT:QVE_D0871,17.2244051256,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0874:V_CSET,V,V,setpoint,109,0.2052,FE_LEBT:QHE_D0874,17.5594051256,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0874:V_RSET,V,V,readset,109,0.2052,FE_LEBT:QHE_D0874,17.5594051256,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0874:V_RD,V,V,readback,109,0.2052,FE_LEBT:QHE_D0874,17.5594051256,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0878:V_CSET,V,V,setpoint,111,0.2052,FE_LEBT:QVE_D0878,17.8944051256,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0878:V_RSET,V,V,readset,111,0.2052,FE_LEBT:QVE_D0878,17.8944051256,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0878:V_RD,V,V,readback,111,0.2052,FE_LEBT:QVE_D0878,17.8944051256,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0880:I_CSET,I,ANG,setpoint,113,0.0,FE_LEBT:DCH_D0880,18.0718051256,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0880:I_RSET,I,ANG,readset,113,0.0,FE_LEBT:DCH_D0880,18.0718051256,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0880:I_RD,I,ANG,readback,113,0.0,FE_LEBT:DCH_D0880,18.0718051256,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0880:I_CSET,I,ANG,setpoint,113,0.0,FE_LEBT:DCV_D0880,18.0718051256,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0880:I_RSET,I,ANG,readset,113,0.0,FE_LEBT:DCV_D0880,18.0718051256,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0880:I_RD,I,ANG,readback,113,0.0,FE_LEBT:DCV_D0880,18.0718051256,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:XCEN_RD,XCEN,XCEN,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:YCEN_RD,YCEN,YCEN,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:XY_RD,XY,XY,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:CXY_RD,CXY,CXY,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:XRMS_RD,XRMS,XRMS,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:YRMS_RD,YRMS,YRMS,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0885:XYRMS_RD,XYRMS,XYRMS,readback,115,0.0,FE_LEBT:PM_D0885,18.5465347136,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0891:V_CSET,V,V,setpoint,120,0.2052,FE_LEBT:QVE_D0891,19.2544051336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0891:V_RSET,V,V,readset,120,0.2052,FE_LEBT:QVE_D0891,19.2544051336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0891:V_RD,V,V,readback,120,0.2052,FE_LEBT:QVE_D0891,19.2544051336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0895:V_CSET,V,V,setpoint,122,0.2052,FE_LEBT:QHE_D0895,19.5894051336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0895:V_RSET,V,V,readset,122,0.2052,FE_LEBT:QHE_D0895,19.5894051336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0895:V_RD,V,V,readback,122,0.2052,FE_LEBT:QHE_D0895,19.5894051336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0898:V_CSET,V,V,setpoint,124,0.2052,FE_LEBT:QVE_D0898,19.9244051336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0898:V_RSET,V,V,readset,124,0.2052,FE_LEBT:QVE_D0898,19.9244051336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0898:V_RD,V,V,readback,124,0.2052,FE_LEBT:QVE_D0898,19.9244051336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0901:I_CSET,I,ANG,setpoint,126,0.0,FE_LEBT:DCH_D0901,20.1018051336,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0901:I_RSET,I,ANG,readset,126,0.0,FE_LEBT:DCH_D0901,20.1018051336,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0901:I_RD,I,ANG,readback,126,0.0,FE_LEBT:DCH_D0901,20.1018051336,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0901:I_CSET,I,ANG,setpoint,126,0.0,FE_LEBT:DCV_D0901,20.1018051336,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0901:I_RSET,I,ANG,readset,126,0.0,FE_LEBT:DCV_D0901,20.1018051336,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0901:I_RD,I,ANG,readback,126,0.0,FE_LEBT:DCV_D0901,20.1018051336,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:XCEN_RD,XCEN,XCEN,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:YCEN_RD,YCEN,YCEN,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:XY_RD,XY,XY,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:CXY_RD,CXY,CXY,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:XRMS_RD,XRMS,XRMS,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:YRMS_RD,YRMS,YRMS,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0912:XYRMS_RD,XYRMS,XYRMS,readback,132,0.0,FE_LEBT:PM_D0912,21.1952847336,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0918:V_CSET,V,V,setpoint,134,0.2052,FE_LEBT:QHE_D0918,21.9031551336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0918:V_RSET,V,V,readset,134,0.2052,FE_LEBT:QHE_D0918,21.9031551336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0918:V_RD,V,V,readback,134,0.2052,FE_LEBT:QHE_D0918,21.9031551336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0921:V_CSET,V,V,setpoint,136,0.2052,FE_LEBT:QVE_D0921,22.2381551336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0921:V_RSET,V,V,readset,136,0.2052,FE_LEBT:QVE_D0921,22.2381551336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0921:V_RD,V,V,readback,136,0.2052,FE_LEBT:QVE_D0921,22.2381551336,EQUAD,LIVE,ES_quad_Y,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0924:V_CSET,V,V,setpoint,138,0.2052,FE_LEBT:QHE_D0924,22.5731551336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0924:V_RSET,V,V,readset,138,0.2052,FE_LEBT:QHE_D0924,22.5731551336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:QE_D0924:V_RD,V,V,readback,138,0.2052,FE_LEBT:QHE_D0924,22.5731551336,EQUAD,LIVE,ES_quad_X,QUAD_Q7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0929:I_CSET,I,ANG,setpoint,140,0.0,FE_LEBT:DCH_D0929,22.9055551336,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0929:I_RSET,I,ANG,readset,140,0.0,FE_LEBT:DCH_D0929,22.9055551336,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC2_D0929:I_RD,I,ANG,readback,140,0.0,FE_LEBT:DCH_D0929,22.9055551336,HCOR,LIVE,horiz. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0929:I_CSET,I,ANG,setpoint,140,0.0,FE_LEBT:DCV_D0929,22.9055551336,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0929:I_RSET,I,ANG,readset,140,0.0,FE_LEBT:DCV_D0929,22.9055551336,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PSC1_D0929:I_RD,I,ANG,readback,140,0.0,FE_LEBT:DCV_D0929,22.9055551336,VCOR,LIVE,vert. corrector magnet,C4,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:DVE_D0936:V_CSET,V,V,setpoint,142,1.0,FE_LEBT:DVE_D0936,24.1205551336,EBEND,LIVE,ES_bender 2,BEND_D7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:DVE_D0936:V_RSET,V,V,readset,142,1.0,FE_LEBT:DVE_D0936,24.1205551336,EBEND,LIVE,ES_bender 2,BEND_D7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:DVE_D0936:V_RD,V,V,readback,142,1.0,FE_LEBT:DVE_D0936,24.1205551336,EBEND,LIVE,ES_bender 2,BEND_D7,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
FE_LEBT:PM_D0945:XCEN_RD,XCEN,XCEN,readback,148,0.0,FE_LEBT:PM_D0945,24.5261261936,PM,LIVE,profile monitor (large fork),PM1,DEFAULT,phantasy.sys.FE,phantasy.sub.LEBT,LEBT
