PV,elemField_eng,elemField_phy,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType,,,
LS1_CB04:DCV_D1466:I_RSET,I,ANG,readset,273,0,LS1_CB04:DCV_D1466,34.25693308,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:DCV_D1466:I_RD,I,ANG,readback,273,0,LS1_CB04:DCV_D1466,34.25693308,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:CAV8_D1472:PHA_CSET,PHA,PHASE,setpoint,276,0.3,LS1_CB04:CAV8_D1472,34.98167158,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:CAV8_D1472:PHA_RSET,PHA,PHASE,readset,276,0.3,LS1_CB04:CAV8_D1472,34.98167158,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:CAV8_D1472:PHA_RD,PHA,PHASE,readback,276,0.3,LS1_CB04:CAV8_D1472,34.98167158,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:CAV8_D1472:AMPL_CSET,AMP,AMPLITUDE,setpoint,276,0.3,LS1_CB04:CAV8_D1472,34.98167158,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:CAV8_D1472:AMPL_RSET,AMP,AMPLITUDE,readset,276,0.3,LS1_CB04:CAV8_D1472,34.98167158,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_CB04:CAV8_D1472:AMPL_RD,AMP,AMPLITUDE,readback,276,0.3,LS1_CB04:CAV8_D1472,34.98167158,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB04,LINAC
LS1_WB04:BPM_D1477:X_RD,X,XPOS,readback,280,0,LS1_WB04:BPM_D1477,35.33248508,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB04,LINAC
LS1_WB04:BPM_D1477:Y_RD,Y,YPOS,readback,280,0,LS1_WB04:BPM_D1477,35.33248508,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB04,LINAC
LS1_WB04:BPM_D1477:PHA_RD,PHA,PHASE,readback,280,0,LS1_WB04:BPM_D1477,35.33248508,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB04,LINAC
LS1_WB04:BPM_D1477:ENG_RD,ENG,ENERGY,readback,280,0,LS1_WB04:BPM_D1477,35.33248508,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB04,LINAC
LS1_CB05:CAV1_D1484:PHA_CSET,PHA,PHASE,setpoint,288,0.3,LS1_CB05:CAV1_D1484,36.15629458,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV1_D1484:PHA_RSET,PHA,PHASE,readset,288,0.3,LS1_CB05:CAV1_D1484,36.15629458,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV1_D1484:PHA_RD,PHA,PHASE,readback,288,0.3,LS1_CB05:CAV1_D1484,36.15629458,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV1_D1484:AMPL_CSET,AMP,AMPLITUDE,setpoint,288,0.3,LS1_CB05:CAV1_D1484,36.15629458,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV1_D1484:AMPL_RSET,AMP,AMPLITUDE,readset,288,0.3,LS1_CB05:CAV1_D1484,36.15629458,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV1_D1484:AMPL_RD,AMP,AMPLITUDE,readback,288,0.3,LS1_CB05:CAV1_D1484,36.15629458,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1486:X_RD,X,XPOS,readback,291,0,LS1_CB05:BPM_D1486,36.25188992,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1486:Y_RD,Y,YPOS,readback,291,0,LS1_CB05:BPM_D1486,36.25188992,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1486:PHA_RD,PHA,PHASE,readback,291,0,LS1_CB05:BPM_D1486,36.25188992,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1486:ENG_RD,ENG,ENERGY,readback,291,0,LS1_CB05:BPM_D1486,36.25188992,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL1_D1490:I_CSET,I,B,setpoint,294,0.5,LS1_CB05:SOL1_D1490,36.88390592,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL1_D1490:I_RSET,I,B,readset,294,0.5,LS1_CB05:SOL1_D1490,36.88390592,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL1_D1490:I_RD,I,B,readback,294,0.5,LS1_CB05:SOL1_D1490,36.88390592,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1490:I_CSET,I,ANG,setpoint,294,0,LS1_CB05:DCH_D1490,36.63390592,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1490:I_RSET,I,ANG,readset,294,0,LS1_CB05:DCH_D1490,36.63390592,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1490:I_RD,I,ANG,readback,294,0,LS1_CB05:DCH_D1490,36.63390592,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1490:I_CSET,I,ANG,setpoint,294,0,LS1_CB05:DCV_D1490,36.63390592,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1490:I_RSET,I,ANG,readset,294,0,LS1_CB05:DCV_D1490,36.63390592,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1490:I_RD,I,ANG,readback,294,0,LS1_CB05:DCV_D1490,36.63390592,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV2_D1496:PHA_CSET,PHA,PHASE,setpoint,297,0.3,LS1_CB05:CAV2_D1496,37.35864442,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV2_D1496:PHA_RSET,PHA,PHASE,readset,297,0.3,LS1_CB05:CAV2_D1496,37.35864442,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV2_D1496:PHA_RD,PHA,PHASE,readback,297,0.3,LS1_CB05:CAV2_D1496,37.35864442,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV2_D1496:AMPL_CSET,AMP,AMPLITUDE,setpoint,297,0.3,LS1_CB05:CAV2_D1496,37.35864442,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV2_D1496:AMPL_RSET,AMP,AMPLITUDE,readset,297,0.3,LS1_CB05:CAV2_D1496,37.35864442,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV2_D1496:AMPL_RD,AMP,AMPLITUDE,readback,297,0.3,LS1_CB05:CAV2_D1496,37.35864442,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV3_D1500:PHA_CSET,PHA,PHASE,setpoint,299,0.3,LS1_CB05:CAV3_D1500,37.75633242,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV3_D1500:PHA_RSET,PHA,PHASE,readset,299,0.3,LS1_CB05:CAV3_D1500,37.75633242,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV3_D1500:PHA_RD,PHA,PHASE,readback,299,0.3,LS1_CB05:CAV3_D1500,37.75633242,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV3_D1500:AMPL_CSET,AMP,AMPLITUDE,setpoint,299,0.3,LS1_CB05:CAV3_D1500,37.75633242,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV3_D1500:AMPL_RSET,AMP,AMPLITUDE,readset,299,0.3,LS1_CB05:CAV3_D1500,37.75633242,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV3_D1500:AMPL_RD,AMP,AMPLITUDE,readback,299,0.3,LS1_CB05:CAV3_D1500,37.75633242,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV4_D1504:PHA_CSET,PHA,PHASE,setpoint,301,0.3,LS1_CB05:CAV4_D1504,38.15402042,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV4_D1504:PHA_RSET,PHA,PHASE,readset,301,0.3,LS1_CB05:CAV4_D1504,38.15402042,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV4_D1504:PHA_RD,PHA,PHASE,readback,301,0.3,LS1_CB05:CAV4_D1504,38.15402042,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV4_D1504:AMPL_CSET,AMP,AMPLITUDE,setpoint,301,0.3,LS1_CB05:CAV4_D1504,38.15402042,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV4_D1504:AMPL_RSET,AMP,AMPLITUDE,readset,301,0.3,LS1_CB05:CAV4_D1504,38.15402042,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV4_D1504:AMPL_RD,AMP,AMPLITUDE,readback,301,0.3,LS1_CB05:CAV4_D1504,38.15402042,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1506:X_RD,X,XPOS,readback,304,0,LS1_CB05:BPM_D1506,38.24961576,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1506:Y_RD,Y,YPOS,readback,304,0,LS1_CB05:BPM_D1506,38.24961576,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1506:PHA_RD,PHA,PHASE,readback,304,0,LS1_CB05:BPM_D1506,38.24961576,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1506:ENG_RD,ENG,ENERGY,readback,304,0,LS1_CB05:BPM_D1506,38.24961576,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL2_D1510:I_CSET,I,B,setpoint,307,0.5,LS1_CB05:SOL2_D1510,38.88163176,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL2_D1510:I_RSET,I,B,readset,307,0.5,LS1_CB05:SOL2_D1510,38.88163176,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL2_D1510:I_RD,I,B,readback,307,0.5,LS1_CB05:SOL2_D1510,38.88163176,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1510:I_CSET,I,ANG,setpoint,307,0,LS1_CB05:DCH_D1510,38.63163176,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1510:I_RSET,I,ANG,readset,307,0,LS1_CB05:DCH_D1510,38.63163176,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1510:I_RD,I,ANG,readback,307,0,LS1_CB05:DCH_D1510,38.63163176,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1510:I_CSET,I,ANG,setpoint,307,0,LS1_CB05:DCV_D1510,38.63163176,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1510:I_RSET,I,ANG,readset,307,0,LS1_CB05:DCV_D1510,38.63163176,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1510:I_RD,I,ANG,readback,307,0,LS1_CB05:DCV_D1510,38.63163176,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV5_D1516:PHA_CSET,PHA,PHASE,setpoint,310,0.3,LS1_CB05:CAV5_D1516,39.35637026,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV5_D1516:PHA_RSET,PHA,PHASE,readset,310,0.3,LS1_CB05:CAV5_D1516,39.35637026,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV5_D1516:PHA_RD,PHA,PHASE,readback,310,0.3,LS1_CB05:CAV5_D1516,39.35637026,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV5_D1516:AMPL_CSET,AMP,AMPLITUDE,setpoint,310,0.3,LS1_CB05:CAV5_D1516,39.35637026,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV5_D1516:AMPL_RSET,AMP,AMPLITUDE,readset,310,0.3,LS1_CB05:CAV5_D1516,39.35637026,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV5_D1516:AMPL_RD,AMP,AMPLITUDE,readback,310,0.3,LS1_CB05:CAV5_D1516,39.35637026,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV6_D1520:PHA_CSET,PHA,PHASE,setpoint,312,0.3,LS1_CB05:CAV6_D1520,39.75405826,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV6_D1520:PHA_RSET,PHA,PHASE,readset,312,0.3,LS1_CB05:CAV6_D1520,39.75405826,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV6_D1520:PHA_RD,PHA,PHASE,readback,312,0.3,LS1_CB05:CAV6_D1520,39.75405826,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV6_D1520:AMPL_CSET,AMP,AMPLITUDE,setpoint,312,0.3,LS1_CB05:CAV6_D1520,39.75405826,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV6_D1520:AMPL_RSET,AMP,AMPLITUDE,readset,312,0.3,LS1_CB05:CAV6_D1520,39.75405826,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV6_D1520:AMPL_RD,AMP,AMPLITUDE,readback,312,0.3,LS1_CB05:CAV6_D1520,39.75405826,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV7_D1524:PHA_CSET,PHA,PHASE,setpoint,314,0.3,LS1_CB05:CAV7_D1524,40.15174626,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV7_D1524:PHA_RSET,PHA,PHASE,readset,314,0.3,LS1_CB05:CAV7_D1524,40.15174626,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV7_D1524:PHA_RD,PHA,PHASE,readback,314,0.3,LS1_CB05:CAV7_D1524,40.15174626,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV7_D1524:AMPL_CSET,AMP,AMPLITUDE,setpoint,314,0.3,LS1_CB05:CAV7_D1524,40.15174626,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV7_D1524:AMPL_RSET,AMP,AMPLITUDE,readset,314,0.3,LS1_CB05:CAV7_D1524,40.15174626,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV7_D1524:AMPL_RD,AMP,AMPLITUDE,readback,314,0.3,LS1_CB05:CAV7_D1524,40.15174626,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1526:X_RD,X,XPOS,readback,317,0,LS1_CB05:BPM_D1526,40.2473416,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1526:Y_RD,Y,YPOS,readback,317,0,LS1_CB05:BPM_D1526,40.2473416,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1526:PHA_RD,PHA,PHASE,readback,317,0,LS1_CB05:BPM_D1526,40.2473416,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:BPM_D1526:ENG_RD,ENG,ENERGY,readback,317,0,LS1_CB05:BPM_D1526,40.2473416,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL3_D1530:I_CSET,I,B,setpoint,320,0.5,LS1_CB05:SOL3_D1530,40.8793576,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL3_D1530:I_RSET,I,B,readset,320,0.5,LS1_CB05:SOL3_D1530,40.8793576,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:SOL3_D1530:I_RD,I,B,readback,320,0.5,LS1_CB05:SOL3_D1530,40.8793576,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1530:I_CSET,I,ANG,setpoint,320,0,LS1_CB05:DCH_D1530,40.6293576,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1530:I_RSET,I,ANG,readset,320,0,LS1_CB05:DCH_D1530,40.6293576,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCH_D1530:I_RD,I,ANG,readback,320,0,LS1_CB05:DCH_D1530,40.6293576,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1530:I_CSET,I,ANG,setpoint,320,0,LS1_CB05:DCV_D1530,40.6293576,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1530:I_RSET,I,ANG,readset,320,0,LS1_CB05:DCV_D1530,40.6293576,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:DCV_D1530:I_RD,I,ANG,readback,320,0,LS1_CB05:DCV_D1530,40.6293576,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV8_D1536:PHA_CSET,PHA,PHASE,setpoint,323,0.3,LS1_CB05:CAV8_D1536,41.3540961,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV8_D1536:PHA_RSET,PHA,PHASE,readset,323,0.3,LS1_CB05:CAV8_D1536,41.3540961,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV8_D1536:PHA_RD,PHA,PHASE,readback,323,0.3,LS1_CB05:CAV8_D1536,41.3540961,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV8_D1536:AMPL_CSET,AMP,AMPLITUDE,setpoint,323,0.3,LS1_CB05:CAV8_D1536,41.3540961,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV8_D1536:AMPL_RSET,AMP,AMPLITUDE,readset,323,0.3,LS1_CB05:CAV8_D1536,41.3540961,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_CB05:CAV8_D1536:AMPL_RD,AMP,AMPLITUDE,readback,323,0.3,LS1_CB05:CAV8_D1536,41.3540961,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB05,LINAC
LS1_WB05:BPM_D1541:X_RD,X,XPOS,readback,327,0,LS1_WB05:BPM_D1541,41.7049096,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB05,LINAC
LS1_WB05:BPM_D1541:Y_RD,Y,YPOS,readback,327,0,LS1_WB05:BPM_D1541,41.7049096,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB05,LINAC
LS1_WB05:BPM_D1541:PHA_RD,PHA,PHASE,readback,327,0,LS1_WB05:BPM_D1541,41.7049096,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB05,LINAC
LS1_WB05:BPM_D1541:ENG_RD,ENG,ENERGY,readback,327,0,LS1_WB05:BPM_D1541,41.7049096,BPM,LIVE,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WB05,LINAC
LS1_CB06:CAV1_D1548:PHA_CSET,PHA,PHASE,setpoint,335,0.3,LS1_CB06:CAV1_D1548,42.5287191,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:CAV1_D1548:PHA_RSET,PHA,PHASE,readset,335,0.3,LS1_CB06:CAV1_D1548,42.5287191,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:CAV1_D1548:PHA_RD,PHA,PHASE,readback,335,0.3,LS1_CB06:CAV1_D1548,42.5287191,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:CAV1_D1548:AMPL_CSET,AMP,AMPLITUDE,setpoint,335,0.3,LS1_CB06:CAV1_D1548,42.5287191,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:CAV1_D1548:AMPL_RSET,AMP,AMPLITUDE,readset,335,0.3,LS1_CB06:CAV1_D1548,42.5287191,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:CAV1_D1548:AMPL_RD,AMP,AMPLITUDE,readback,335,0.3,LS1_CB06:CAV1_D1548,42.5287191,CAV,LIVE,b08 resonator,CAV_B08,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:BPM_D1550:X_RD,X,XPOS,readback,338,0,LS1_CB06:BPM_D1550,42.62431444,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:BPM_D1550:Y_RD,Y,YPOS,readback,338,0,LS1_CB06:BPM_D1550,42.62431444,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:BPM_D1550:PHA_RD,PHA,PHASE,readback,338,0,LS1_CB06:BPM_D1550,42.62431444,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:BPM_D1550:ENG_RD,ENG,ENERGY,readback,338,0,LS1_CB06:BPM_D1550,42.62431444,BPM,LIVE,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:SOL1_D1554:I_CSET,I,B,setpoint,341,0.5,LS1_CB06:SOL1_D1554,43.25633044,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:SOL1_D1554:I_RSET,I,B,readset,341,0.5,LS1_CB06:SOL1_D1554,43.25633044,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:SOL1_D1554:I_RD,I,B,readback,341,0.5,LS1_CB06:SOL1_D1554,43.25633044,SOL,LIVE,solenoid+correctors,SOL_S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:DCH_D1554:I_CSET,I,ANG,setpoint,341,0,LS1_CB06:DCH_D1554,43.00633044,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:DCH_D1554:I_RSET,I,ANG,readset,341,0,LS1_CB06:DCH_D1554,43.00633044,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:DCH_D1554:I_RD,I,ANG,readback,341,0,LS1_CB06:DCH_D1554,43.00633044,HCOR,LIVE,horiz. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
LS1_CB06:DCV_D1554:I_CSET,I,ANG,setpoint,341,0,LS1_CB06:DCV_D1554,43.00633044,VCOR,LIVE,vert. corrector magnet,S2,phantasy.sys.LS1,phantasy.sub.CB06,LINAC
